,SS,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
207,-0.34232344871772413,-0.09267716358321022,-1.7414464676633996,-0.02304787028861059,-0.7068113616826301,12,22
208,-0.34232344871772413,0.6226175594679693,0.9136261363146765,-0.00555207906763705,-0.379514738318533,12,23
209,-0.34232344871772413,0.5503006259885249,1.3661371003810074,-0.007320919140300164,-0.32373271926856906,12,24
210,1.2976600548788535,-2.8781637001932627,0.21688910981090673,-0.0911796337741287,-0.46540303975547115,13,14
211,0.9332192763018361,-2.704614857446215,0.19016828876859893,-0.08693470616388173,-0.46869697397314947,13,15
212,0.2954479137920565,-2.9668560058012776,0.5242618758317519,-0.09334900817578157,-0.4275125247157039,13,16
213,0.2954479137920565,-3.628899897789671,-1.8550356356599476,-0.1095423077208153,-0.7208137475610068,13,17
214,1.2976600548788535,-2.284052169226765,0.9001988291362385,-0.07664792960689543,-0.38116995192504255,13,18
215,1.2976600548788535,-2.9124353638526106,-0.6277667857108381,-0.09201790344515558,-0.5695256246123361,13,19
216,1.2976600548788535,-3.2241642807479516,-1.410912803173561,-0.09964265429509421,-0.6660657518889106,13,20
217,1.2976600548788535,-2.9752457621655073,-2.098806440300448,-0.09355421789006167,-0.7508639093208181,13,21
218,1.2976600548788535,-3.66871673626619,0.027766798118196732,-0.11051620990492879,-0.4887165619269904,13,22
219,0.2954479137920565,-2.9453107042448243,0.5195690160363264,-0.09282201966925843,-0.42809102383571385,13,23
220,1.2976600548788535,-3.0155146153623216,-0.24989499317373476,-0.09453917615346702,-0.5229445399457137,13,24
221,0.9332192763018361,0.6726747606356929,1.4737729045395584,-0.0043277021604498,-0.3104642176082416,14,15
222,0.2954479137920565,0.7112106877985285,1.8065925043492643,-0.0033851304981402266,-0.26943681555381316,14,16
223,0.2954479137920565,0.09668614836997239,0.4173559701443559,-0.01841612778572634,-0.44069105019057797,14,17
224,1.2976600548788535,0.2491059762597364,1.0424769107701393,-0.014688006494238456,-0.36363102073810405,14,18
225,1.7532110281001247,0.7429485335663631,-0.4853473389202803,-0.002608836887320782,-0.551969267032475,14,19
226,1.7532110281001247,0.5004555845647047,-0.2033819446786715,-0.008540106714384278,-0.517210774438889,14,20
227,1.7532110281001247,0.6514594670689536,0.3809674747318281,-0.004846618818120672,-0.4451767398323512,14,21
228,1.7532110281001247,0.04766161600340305,-0.7121871840031088,-0.01961524607270689,-0.5799323122722946,14,22
229,0.2954479137920565,0.7669116581039032,1.1022620346410534,-0.002022709504579012,-0.35626117738955054,14,23
230,1.5709906388116164,0.6787178878171674,0.5713518943575739,-0.004179889953702533,-0.42170763484769724,14,24
231,0.2954479137920565,0.567305228620097,1.2674422677389863,-0.006904994112685614,-0.335899047759481,15,16
232,0.2954479137920565,-0.0756990539814408,0.5867866775192585,-0.022632593268737886,-0.41980495527365946,15,17
233,0.9332192763018361,0.42417491305899296,0.6918706665408811,-0.01040589805863848,-0.4068510214622544,15,18
234,0.9332192763018361,0.6223251465398442,-0.4505704537658608,-0.0055592313579810445,-0.5476822441220248,15,19
235,0.9332192763018361,0.3270538592247235,-0.945530548564891,-0.01278143589819798,-0.6086970606227015,15,20
236,0.9332192763018361,0.537568363873914,-0.48158389548210706,-0.007632344616469941,-0.5515053391053477,15,21
237,0.9332192763018361,-0.12155978009047817,-0.6313402041500754,-0.02375432625989342,-0.5699661277410555,15,22
238,0.2954479137920565,0.6068744792391663,0.48277632841007867,-0.00593714781759687,-0.4326265391382025,15,23
239,0.9332192763018361,0.5261579710317361,0.3782658660846769,-0.00791143775735664,-0.4455097730558265,15,24
240,0.2954479137920565,0.17711523211210933,-0.26520317689068157,-0.01644886812072537,-0.5248316133285232,16,17
241,0.2954479137920565,0.15598807803567438,1.5433382459490936,-0.016965628925611383,-0.3018887453923792,16,18
242,0.2954479137920565,0.6805556695762082,0.6877022424654831,-0.004134938628144395,-0.40736487224079176,16,19
243,0.2954479137920565,0.5625027131928535,1.1361535253732566,-0.007022461506953732,-0.35208329899149626,16,20
244,0.2954479137920565,0.7214166058892932,1.336507988859831,-0.0031354982746943376,-0.3273851648324416,16,21
245,0.2954479137920565,0.12228317905354986,0.5545149637764248,-0.017790035784367227,-0.4237831602095157,16,22
246,0.2954479137920565,0.7440178324073737,1.3479783612613203,-0.0025826823126087733,-0.325971186868106,16,23
247,0.2954479137920565,0.7433067723594177,1.0326402292369674,-0.002600074525557789,-0.36484361004586585,16,24
248,0.2954479137920565,-0.49669049036803387,-1.8537046919381488,-0.03292985681545999,-0.7206496792092112,17,18
249,0.2954479137920565,0.12766488189221514,-1.8951505390449954,-0.017658401723267252,-0.7257587996868249,17,19
250,0.2954479137920565,0.435521630643396,-2.4450174221354843,-0.010128362386274991,-0.7935420964093366,17,20
251,0.2954479137920565,0.17905378670761954,-0.9626891809446827,-0.01640145193634639,-0.6108122428708394,17,21
252,0.2954479137920565,0.7393951435424454,-1.7749864962318522,-0.002695751229034314,-0.7109459145688836,17,22
253,0.2954479137920565,0.16450495514833097,-1.8652906348720995,-0.016757309894286632,-0.7220779038065686,17,23
254,0.2954479137920565,0.23214140022854146,-1.914767122304967,-0.015102952488985969,-0.7281769789310797,17,24
255,1.2976600548788535,0.21802677197156523,0.425633814807027,-0.01544819002700712,-0.439670622122899,18,19
256,1.2976600548788535,-0.09759731134450288,0.293275143231701,-0.023168214917522044,-0.45598676587529763,18,20
257,1.2976600548788535,0.1492423269813702,0.34988898983417627,-0.01713062700021108,-0.4490078528313076,18,21
258,1.2976600548788535,-0.5364687902263625,0.7646159237750904,-0.03390281636208984,-0.3978835540480541,18,22
259,0.2954479137920565,0.18500548002588996,0.8898352936016338,-0.01625587616128189,-0.3824474876811299,18,23
260,1.2976600548788535,0.11440213795781343,0.5914892811391558,-0.01798280254913064,-0.41922525501103536,18,24
261,1.9354314173886331,0.5081731781160672,0.7149519232981643,-0.008351337803959491,-0.4040057443167858,19,20
262,1.9354314173886331,0.6871329103378747,0.7042698101472376,-0.0039740622404571884,-0.4053225518343856,19,21
263,1.9354314173886331,0.09117641928891641,-1.1083007389998762,-0.018550893311851134,-0.6287620990076712,19,22
264,0.2954479137920565,0.7439647289052133,0.9937092387019463,-0.0025839812006851967,-0.36964271863794007,19,23
265,1.5709906388116164,0.7083831868961341,0.37391822940357605,-0.003454289914351753,-0.4460457157653427,19,24
266,2.390982390609905,0.5235233062232634,1.4686043408918257,-0.007975880488360806,-0.31110135778550485,20,21
267,2.390982390609905,0.3718714540442725,0.26700305623756254,-0.01168521743506679,-0.45922538366263266,20,22
268,0.2954479137920565,0.5647143184028371,0.17820596521912335,-0.0069683666258227245,-0.4701715958345125,20,23
269,1.5709906388116164,0.6018317571853737,-0.32388979867441453,-0.0060604905592603515,-0.5320660419154035,20,24
270,2.390982390609905,0.13965270840543975,-0.4465486548180277,-0.01736518481125933,-0.5471864681445608,21,22
271,0.2954479137920565,0.6895457397545259,0.2568688917788825,-0.0039150455046067095,-0.4604746443431025,21,23
272,1.5709906388116164,0.7568738222755368,0.16618732742282932,-0.002268230510541947,-0.47165315967659704,21,24
273,0.2954479137920565,0.11557480211581124,0.38711513583906143,-0.017954119704675794,-0.4444189041637636,22,23
274,1.5709906388116164,0.18722630483991692,-0.9389568825329438,-0.016201555772730955,-0.6078867103926716,22,24
275,0.2954479137920565,0.7366811047005312,1.2693254013146618,-0.0027621354136417343,-0.33566690975325897,23,24
276,-1.2534253951602665,0.46237808994542917,0.37838520450919916,-0.009471465320295483,-0.44549506194648614,2,1
277,-1.2534253951602665,0.3569840270643829,0.5482439189682742,-0.012049357286604601,-0.4245562056575375,3,1
278,-1.2534253951602665,-0.2583325660800353,-1.1766524862436225,-0.02709972785628262,-0.6371879688088946,4,1
