,OS,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
289,1.0810098038915472,0.6253869618697523,-1.1535176063116472,-0.03301589787148507,-0.634336081417068,15,1
290,0.6955334397131662,0.5598349119568597,0.5040966784870595,-0.043067830731844725,-0.42999833282147837,16,1
291,0.310057075534785,0.5792441992444556,-1.8959083583133405,-0.04009155687097232,-0.7258522177301876,17,1
292,0.310057075534785,0.5720874163159493,-0.2819904492055864,-0.04118899778379059,-0.5269010172069444,18,1
293,0.310057075534785,0.6267608805269305,-0.15233102353817524,-0.032805217379938245,-0.5109176154179731,19,1
294,0.6955334397131662,0.6144429502867421,0.6062711956827069,-0.0346940829137774,-0.41740305598351646,20,1
295,-0.0754192886435964,0.3271479625082289,-0.39933477043531324,-0.07874869191692757,-0.5413663090606954,21,1
296,0.310057075534785,-0.714945692956262,-0.6537980186619798,-0.23854621881128701,-0.5727345517935166,22,1
297,-0.0754192886435964,0.3431165558962193,-0.9136806035972175,-0.07630002358658916,-0.6047708480488407,23,1
298,1.4664861680699284,0.6205328364369869,-0.5907554566631207,-0.033760242907387994,-0.5649631569022684,24,1
299,-0.8463720170003587,0.007681556500686094,0.759098880496055,-0.12773655528039873,-0.3985636520738016,3,2
300,-0.8463720170003587,0.44325921034299276,0.803372684415335,-0.06094387163871262,-0.393105923157254,4,2
301,0.310057075534785,0.4354966593894816,0.20882437008076843,-0.06213420269797776,-0.46639719791070566,5,2
302,0.6955334397131662,-0.006091222531812802,0.728746878561375,-0.12984851135681763,-0.4023052099244898,6,2
303,0.310057075534785,0.09862691079573048,1.0450995346042942,-0.11379074280694912,-0.3633077241457672,7,2
304,1.4664861680699284,0.5474062956091528,-0.31474421813161274,-0.04497366917992274,-0.5309386461425427,8,2
305,0.31005707553478473,0.5823744485348512,-0.697326840939279,-0.039611555776497664,-0.5781004451890607,9,2
306,-0.8463720170003587,0.3098835707186868,-0.6976777910115217,-0.08139606156248447,-0.5781437075742182,10,2
307,0.310057075534785,0.5203477288266001,2.255533009947258,-0.04912290474093428,-0.21409493475046348,11,2
308,1.4664861680699284,0.7176934504051655,1.9194470338544685,-0.018861365304364774,-0.255524990173575,12,2
309,-0.8463720170003591,-3.0755937704426306,-0.14796692132199113,-0.6005345321189864,-0.5103796429658327,13,2
310,-0.0754192886435964,0.4392633399063088,1.1154030591687345,-0.06155660947683694,-0.3546412544733144,14,2
311,0.6955334397131662,0.6134236924601291,1.2965928551600436,-0.0348503787314387,-0.3323055909109952,15,2
312,1.0810098038915472,0.667672237440214,2.154851491006836,-0.026531756619138203,-0.2265061664188539,16,2
313,1.4664861680699284,0.5086100397105684,-1.754285381413701,-0.05092279449399173,-0.7083940427407076,17,2
314,0.6955334397131662,0.6296190137702308,1.1815473693422778,-0.03236694331366885,-0.34648750028139064,18,2
315,0.6955334397131662,0.503061682759418,0.8556492304020603,-0.05177359491338951,-0.3866616786733339,19,2
316,0.310057075534785,0.6419553234031479,1.0142571532176285,-0.030475259432852453,-0.36710973214706955,20,2
317,1.0810098038915472,0.2750883665523926,0.8789352945476322,-0.08673165452421283,-0.38379115447189915,21,2
318,-0.8463720170003587,-0.7604387740275386,0.05630322086720449,-0.24552225384218285,-0.4851988145046989,22,2
319,0.31005707553478473,0.34209003114178627,1.850737106812911,-0.07645743373508596,-0.26399501358408395,23,2
320,0.310057075534785,0.6754164090137432,0.9763069054654446,-0.025344243904895647,-0.37178794242520297,24,2
321,-0.8463720170003587,-0.11469450878082632,0.1714289821836437,-0.14650204001442868,-0.4710070093975107,4,3
322,-0.46089565282197725,-0.051840346042700144,-0.7398944402121889,-0.13686380864443604,-0.5833478465165667,5,3
323,-1.617324745357121,-0.27090959513213325,0.7269514468651712,-0.1704564939463078,-0.40252653672766947,6,3
324,1.0810098038915472,-0.3853362652613018,0.350916875762699,-0.1880029964142147,-0.4488811430783973,7,3
325,-0.8463720170003587,0.07920432061940802,0.02829825892860651,-0.11676905656961722,-0.488651047587218,8,3
326,-2.0028011095355023,0.11193826057950955,-0.17955596417938405,-0.11174954356931865,-0.5142736935643126,9,3
327,0.6955334397131662,-0.32186614757046833,-0.6801274935892938,-0.17827031280607164,-0.5759802439172453,10,3
